slug,area,latitude,longitude,phone,website,rating,review_count,hero_image,photos
serene-care-centre,Taman Taiping Utara,,,,https://www.facebook.com/serenecarecentre,4.8,45,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMMvOxc9SJPTp5U2dRByAknNAR_EQscjuOHJ3Er2VEogLRs38D1z1bk_YSINbxD5ajYnL2pxfb9EPm3w9cmUb0zclFbQX3QJc4rL7xq7oJOZMjFJuSWWwWa3_GCikCgZ2YbaXwMg=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMMvOxc9SJPTp5U2dRByAknNAR_EQscjuOHJ3Er2VEogLRs38D1z1bk_YSINbxD5ajYnL2pxfb9EPm3w9cmUb0zclFbQX3QJc4rL7xq7oJOZMjFJuSWWwWa3_GCikCgZ2YbaXwMg=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMMvOxc9SJPTp5U2dRByAknNAR_EQscjuOHJ3Er2VEogLRs38D1z1bk_YSINbxD5ajYnL2pxfb9EPm3w9cmUb0zclFbQX3QJc4rL7xq7oJOZMjFJuSWWwWa3_GCikCgZ2YbaXwMg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyRmAcaa_fjJljeuCZ6RkmkKBg3U6yJ_R0tX2XgrgeSCkf7hTcuAUuT9qsXBqk2GuD9JxgPGocqulacNII7Vej049e2Mdf_QN3SIhorf6LDSTp2RnPNmIIer-A7qtUZZTuG1I=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBEHZacBy4SNc4VmYTisT-FYRwCyn5Q0SoLHb97PdWTE_7F1-DmixGWmNESXuttDP-_mA0b9sFD09QvwlMgL8XCF3ezqA54vPiIW3KTW_9V4ASS1L51CzDeohd9aNiUXTdqOiK=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdarTOi-nsPyJqlPFVnxPjE1eirC6DxKZ8bRfem3NkSrT9RT5qw8oYs4FVdAdzMke_1zLBoLKyEPgmzeWwJkXgPHWig67M4vxoLbMoy9m2S6O4oSldmia6l5WadMJT12bj2R6U=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMQ7z-RenHjyli-NZn7y89UIdvr2vyXfFg7sC99=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4x4DCJLxWPLq3Do9knNWioCM_-1pdRjLXSIbO8LQy36Kso18CWfoGy7pmxdW-gqPHg0GGFwN0fYDSJRrBmZlVF-i2-qA5oQIqZZXkxwMzZMDbirTxeaXFRcUMRtsyv-OpW7DESQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAETtxTtcMfxKdUBtQKYifZ2T1b5eFDkU1ysV5ymcwGoG9a-SYo97i54_U74IV_K8uKcPzt23Vmumj1CdXR4UEp3RVTzvR50VWwv03gs3LkrnZS_adgB81zWDg9BaN5nvERPIJVCOw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZklMHErjlDTO7A-xi5vIvaJoBhadP5fbVDwbeVyFoQJk1iSlVkis18moJ_Xr59k9UKtRTfZ0idDXzQiBj9DUD0pKwejvdCtQuk7hGwBwWqNYM-SgtXZAXwh9AtcTz4ksgCuhe=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiOaWqMRhrCQURHfCYpPzRfQxLKfCWyn6cMyOT-AZ70a9czU1oSUlYlaMdPKUxXA-Paau0oMVD3eLKQQcSfi_vunjoDttM19cork1g4vD2XPcZVombpI-itI1MbhQ0b0Fgxn8_=w1920-h1080-k-no
pusat-jagaan-warga-emas-pewaris-langkasuka,MALAU,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YJ-HecwRYZAKq6FF5OmOUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.57969&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YJ-HecwRYZAKq6FF5OmOUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.57969&pitch=0&thumbfov=100
sitiawan-lily-care-centre,Sitiawan,,,,,1.8,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=20wG6ObzLJmKcg9tqi6tzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.9971&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=20wG6ObzLJmKcg9tqi6tzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.9971&pitch=0&thumbfov=100
safe-homecare-centre,Taman Oriental Phase 2,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ_YIXIvf4aHaNetP4uuUrkGEjvLtgURsXre0kwu3Skyna7LkgnYRXQhSS37SaMRhOWQxcYHMlXidM8GTzH-nkEa-xRxINf8GLvg36CLiJKhaii34YizjHl_FKmOm-UADCSWavoDyamYI=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ_YIXIvf4aHaNetP4uuUrkGEjvLtgURsXre0kwu3Skyna7LkgnYRXQhSS37SaMRhOWQxcYHMlXidM8GTzH-nkEa-xRxINf8GLvg36CLiJKhaii34YizjHl_FKmOm-UADCSWavoDyamYI=w426-h240-k-no|https://lh3.googleusercontent.com/p/AF1QipNJMoo2_7pj7gCJAKrfXJ42WBxS4Dxi-DPeLV-7=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNX5cvt597kw3_H_FI0M339CaSwm8HP2wq9THI-=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ml_Sv40jDLyGfBX3z9MI7Q&cb_client=lu.gallery.gps&w=160&h=106&yaw=198.49738&pitch=0&thumbfov=100
smart-senior-care-centre,Taman pak tak,,,,,5,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjXX8gyr3jJQ8X3oOJ_IZd-i_vuzTSfnWguawK1QscSnFUrkqFiL6X2Wgc2yfExrP2xifgF7JServNZu3RgjTsIm7Ivf-Uj9uGfR6t4_H0ZmrQaOD4WhotI7s1g-92A1p5wnE6=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjXX8gyr3jJQ8X3oOJ_IZd-i_vuzTSfnWguawK1QscSnFUrkqFiL6X2Wgc2yfExrP2xifgF7JServNZu3RgjTsIm7Ivf-Uj9uGfR6t4_H0ZmrQaOD4WhotI7s1g-92A1p5wnE6=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjXX8gyr3jJQ8X3oOJ_IZd-i_vuzTSfnWguawK1QscSnFUrkqFiL6X2Wgc2yfExrP2xifgF7JServNZu3RgjTsIm7Ivf-Uj9uGfR6t4_H0ZmrQaOD4WhotI7s1g-92A1p5wnE6=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaHwfhfaClj3rCqlCFVPNShiXHsXnVdmH4s31tL7ZP7_iz7NAPixunBbbJGBdwKxVgBezFeBIiYRQzqA7xg1YgtM7LFxPMv5ieGLfxU45CirrCz4423lhzc6PXDQOG3Piv9U2bkQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhGrSqQ49SxiDYypkgKUwRgVkWvpyFDoM3nW71cxbsZL5-bU6h_jkhPPwB4PZjD5IoXHGOi13ePWEZB_wYXX87smBjcdZm7J9nq588rzLnDvMK_L9c0XC1GKq9XFRop3B_WXXK=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=klgOrH-PN2aP_tbpyjTaQg&cb_client=lu.gallery.gps&w=160&h=106&yaw=338.7644&pitch=0&thumbfov=100
spruce-care-centre,Kampung Masjid Lama,,,,,3.6,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uyGpRWzrD7qYVeL96Nzdkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.83786&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uyGpRWzrD7qYVeL96Nzdkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.83786&pitch=0&thumbfov=100|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uyGpRWzrD7qYVeL96Nzdkw&cb_client=lu.gallery.gps&w=160&h=106&yaw=89.83786&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGFDqRYQaNtNu9l3-h9lluxRKavyorEPir66iwa6s-G_vj0F7s_JayRaE3YKAmm401qSK_BoP__0zmmwId1etlUotQ1ZWV0Ej57YeFrpAraZCukMIz_tHkNg5aKMlAjoplxII=w1920-h1080-k-no
rejuvenate-elderly-care-centre,Setapak indah,,,,https://mytemujanji.com/listing/rejuvenate-center-nursing-care-home-in-setapak-kl/,5,9,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbBA-Kui6h-YmIFbBtnk1a6rxDPMGYiPpai951Kyj9wySVUfaB7qG5pObE2jpgp6x59O_qmkax3Rghdb9opx0hDDitusWKeZzvDz7QSw1NS-pEwsREToHS7HNTk2gzvbMFzMw=w408-h544-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbBA-Kui6h-YmIFbBtnk1a6rxDPMGYiPpai951Kyj9wySVUfaB7qG5pObE2jpgp6x59O_qmkax3Rghdb9opx0hDDitusWKeZzvDz7QSw1NS-pEwsREToHS7HNTk2gzvbMFzMw=w408-h544-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbBA-Kui6h-YmIFbBtnk1a6rxDPMGYiPpai951Kyj9wySVUfaB7qG5pObE2jpgp6x59O_qmkax3Rghdb9opx0hDDitusWKeZzvDz7QSw1NS-pEwsREToHS7HNTk2gzvbMFzMw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTvFCaiBdzuCswJmvPLrx2S8FX4CawxJQDdpQavZoKpM_CiPBt3NDp4Ol0xNqrpPr-tLia9Tyrw5MumGBcjvv0c-DKfe38JmzZr8gVXqfPIqBZ61lGrcF46_ftaokuapH23m9pRQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBCO9L6nFResZj8ws-XAh1asUwlKiMnG987uxyL2Bhub07KHuelu2j-4tFIN9CzI_gC0GTVPrCTKbkKvKl07c1q0KCPsu_F-MaDXE8lxiBPk-JbdqX8uPbQlBwOHDUKpexNLboVw=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipO7b5DGxu6DAVChTvuvoSORkQ-kLuW9oyEoBtD0=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmR0JD5x6iXfbEgahXAvhpN5uQWXZ9z-35rlLkv4qDZAxZyK8g4NYC0yuSUpefO_g732lQfAfpd9orvl7RzCRosYuX5fiD-l5BmeGl7VeDeVPkJ64Mn7O-ixPZVWbVdviTUofIhQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZhKk8T3VelgQIFOl00BcosR04O3TyQqB6r3BeQK7j5nlz5Kb72s8Bf_WQx0f2boT0tEHh3adP-fCW_xr5VG_DKaTqlk9RGdcin-foy2a_4QB5kAhEiBwITdaT0UNpfX9udHyHPQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGnsQZ7laTm55pDlnL8w8PED4F5kfMjyP36ri4LmJcQ_h-78or5ru5Hp6kuvuzT0j8ToFdLfMvj4YkDuU82AGrHuGF04OeQWC0QmgWou0dpOZ5CWZ8WLMf0Y76SOLe48pX4CNyWA=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPX52Z8LZyfoPTPokq8XCrs012P6z4JF-W3ByxA=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XZPVjjcPb_rQe73Qnzy45A&cb_client=lu.gallery.gps&w=160&h=106&yaw=223.05609&pitch=0&thumbfov=100
sma-home-care-centre-sdn-bhd,Beverly Hills,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6BoadftR7GRUBr56Ngy7QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.0369&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6BoadftR7GRUBr56Ngy7QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.0369&pitch=0&thumbfov=100
starshine-care-centre,Taman Sin Lok,,,,https://www.starshinecare.com/,5,9,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhm-A0jc1uFfiTmLCzsQubgMNy-r78P44quBMbqweC0xRtJt7-Ek-wkyaHtl8Qedm3_N7izIggN6BKjlA9C1QzeguwKNsUQ0DKtxV5u_LOrZ6Nq9Zt5eK2kLBvGf-xo_VXq8FRVA=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhm-A0jc1uFfiTmLCzsQubgMNy-r78P44quBMbqweC0xRtJt7-Ek-wkyaHtl8Qedm3_N7izIggN6BKjlA9C1QzeguwKNsUQ0DKtxV5u_LOrZ6Nq9Zt5eK2kLBvGf-xo_VXq8FRVA=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhm-A0jc1uFfiTmLCzsQubgMNy-r78P44quBMbqweC0xRtJt7-Ek-wkyaHtl8Qedm3_N7izIggN6BKjlA9C1QzeguwKNsUQ0DKtxV5u_LOrZ6Nq9Zt5eK2kLBvGf-xo_VXq8FRVA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOQzzM9LrPb_5WFhXFzG0KIOPN_Ui24rjcr107rwOlY0SF5-u9385oVS67L82iXpfcvmxfKKlSWhEBmbYdTtgan7UqewjE0hMSzCjVSKH0Hec7aCGwJfHkXdayxnSdCQqZ6ZdO=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFeQFJPD_wNdHReKKcrmftea_7iL_FZ4o36OQhq43DZ90XsfbZH3C3GZExaBP4bAuOYiQtWF5PBMWZ9YC7wS4nFRZlIGsEMF1eBEvT718Kn2M5OkK9nSPu10cC59vEC14DbI_k=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlvR_j62YzcLF8n1M88xbAgJ0ZB57fOG0reWFpETJscXXxYiZlDOvEJdP6mImEdPXsDGVFTaOxZY3nIO6PFBH5-t5O0xX7Ne7a9ootGhmvnnN7gxswdBoTEC8hJu6zLkAX59I=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5ORmvtve9hGHwmdti2qmgA&cb_client=lu.gallery.gps&w=160&h=106&yaw=93.290306&pitch=0&thumbfov=100
pusat-jagaan-wong-chong-sdn-bhd,Bukit Rasah,,,,,4.2,5,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1kmSQy8OMYmYYAtytpjP1BpfhQ9oMlJBuPVwumV2IWqqPQD4faVyQXTh0fOLDMTFCFku3s5nZ6-nLSFoJtZgBGMpBvHCzhrl_JeN6vIJDJu3t7qqiRqhcpVjZ5C0lKRpGhpKSjg=w408-h544-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1kmSQy8OMYmYYAtytpjP1BpfhQ9oMlJBuPVwumV2IWqqPQD4faVyQXTh0fOLDMTFCFku3s5nZ6-nLSFoJtZgBGMpBvHCzhrl_JeN6vIJDJu3t7qqiRqhcpVjZ5C0lKRpGhpKSjg=w408-h544-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1kmSQy8OMYmYYAtytpjP1BpfhQ9oMlJBuPVwumV2IWqqPQD4faVyQXTh0fOLDMTFCFku3s5nZ6-nLSFoJtZgBGMpBvHCzhrl_JeN6vIJDJu3t7qqiRqhcpVjZ5C0lKRpGhpKSjg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFk8XZh1Q8eJKtKp6NjfFXwEFJBoshVqdgbcKjeXLNqbq3wsEzbV1mSYtOplwA594jXl5e3JqGmAEZtQUxCM3P3Eaoyh9j7eo4gFE8433LKF-wrNxA6KESTLVrb93yVJ9ArkGqPMg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuRFvaYIJV3zQijBUD-tSgX70-Jk-c5RI5Iy65SWRW1SynZmEY_UXrxClFb1hmPPLDtJtQg1ds-vByVgLIVGYwTXb_JBtsn_bBE4YX2dkLin5NN3Ds8MGpvkyol802hwOioaXBMg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-kn4yzn0yptpyyifESRe8jyt_aIHcsyUKMshjbNW25sXCbUaTtPHLgWsFn9i_mTn4isoai8qCjYzjAKm3U_3TPCXo5Gd1ZJcJE0uaVo4SSneGZWJIgWJeWK_cAwY0c2koh4g=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcnwrCHfqJD4kEM7Ai-0J3eHxIXuSoxN03y69JoBwuhhLRC48iyVktXgrsDGlGOcQ5i4Rd3juU7chLf58fdmW8vXuW9Mr5jJNYxPi_3GWgeoO35PcsPygyqLLUs4ROH-eu8IbS=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEU3fkHpu96k_ZQK8m_oqqTmOS13l7qnrwo6q72su0kN25xN3BJxwXUUO_el0AlFM_j9yz0F0UJtmgLMpqCRkLDgzcPzUsBv0_3_9WGk_pnH3e5Mc4MNzP3S3Lx3LgyjnokbqEi7Q=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VVFLvJ5J3Ugyj4YqFTU4AA&cb_client=lu.gallery.gps&w=160&h=106&yaw=50.60243&pitch=0&thumbfov=100
suzanne-home-aged-care-centre,Taman Pusing Baru,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_oJcgZV2bbnFfCYmmjExaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.94054&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_oJcgZV2bbnFfCYmmjExaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.94054&pitch=0&thumbfov=100
splendid-care-centre,Kuching,,,,,4,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDlqZRr3B4DyYd6CbczrPNWWswX11G5GfwRN2T58ZfjINDKUWqYsB6CcRToa39ur8TNA82MSAwe05Z84DJOiiNaXOfl6bFZSIQ4JiPx-2ASgTTnd10VSttaCBaMe_bsjEZvOBZUw=w429-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDlqZRr3B4DyYd6CbczrPNWWswX11G5GfwRN2T58ZfjINDKUWqYsB6CcRToa39ur8TNA82MSAwe05Z84DJOiiNaXOfl6bFZSIQ4JiPx-2ASgTTnd10VSttaCBaMe_bsjEZvOBZUw=w429-h240-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDlqZRr3B4DyYd6CbczrPNWWswX11G5GfwRN2T58ZfjINDKUWqYsB6CcRToa39ur8TNA82MSAwe05Z84DJOiiNaXOfl6bFZSIQ4JiPx-2ASgTTnd10VSttaCBaMe_bsjEZvOBZUw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrQnfxAZXg_2orIPPSg9ukhwfoXsxoZ2SONCGDzFrSIAcHVIdzOp2tade4Hbf2lny3QLWlh8w13rPFaxWjADAKNV3wpPOxLfbqE9DRYuxkH-0VcgPjMGie3x6Ea8OrvKg2DuHnCg=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPBFWBQpkuubEBQ0VSnY0jok_JeWkNWv6f6gZNO=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMeMHZUhNKqbuUbzm9wZiodSETwW5B22Lvt9IN0=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgCP4WjVdRLs548BCSs3Sq9eMC5pHKQkQE0aouOY-KoWho-ExRysBMwaSa-SzrONklTtjELfmR2TCE20H7tYvSlDU_bgEjUdDlpt20-bajBQRllrIGJ9zX-XpRnq2Oty83_G64=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-2iX19PeFYyaM1p1BtYR8V8xTAsjJNRNMIrou6j9HZKj4vQlvlZTQDwXzefBp04Qj5f-PQI4UcpMaMiWTnB_8F5knUSwaJNV-uxXNFBbYSqM8Ver6xbJApi2H8aFvHfaVFJFiyA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQfHZQisBoPcb03ZiwPCM5YYiKQ68_rWRTll4OHl63xJnPkm60HMcWM7sAqq0KZmW6GO_pix9FtjU_p2H_9_vbCb1eif3lzYEUxSIxguv0qbQamgNPrAu0goSv4ZreCEaItBtE=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1XLM5aCPxJnxGQdq_OpdFKXLG5KkBQJbGChbN_7PGocuaWzFG2ZqaDMApfG3g0zpwK3W_SJ3Ahq6_6esbX4d5LkGIFuj0G4h1bTsxkZUASXpDJMEtpveaRAc-jJnlPuA8ishk=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNVSJxC5IqIMOnV-3Lp1hfMv6z94k3B8wGkPqT7=w1920-h1080-k-no
serene-sanctuary-care-centre,Kuala Kangsar,,,,,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fimuogaaRdET2fGoi2cppw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.98903&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fimuogaaRdET2fGoi2cppw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.98903&pitch=0&thumbfov=100
take-care-centre,Broga,,,,,4.7,10,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdgG90YXQJQYWasrzAIFnEwzC3AS1WYneeWa7mzLsOZQntGn3WqP7spZwU4IGZhaKmji55lQHD2SlEnhEkfVLqgojX6FbAUwcDjqnzNWOU3H8bTer7Uym3W-eLz-y-e-56=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdgG90YXQJQYWasrzAIFnEwzC3AS1WYneeWa7mzLsOZQntGn3WqP7spZwU4IGZhaKmji55lQHD2SlEnhEkfVLqgojX6FbAUwcDjqnzNWOU3H8bTer7Uym3W-eLz-y-e-56=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdgG90YXQJQYWasrzAIFnEwzC3AS1WYneeWa7mzLsOZQntGn3WqP7spZwU4IGZhaKmji55lQHD2SlEnhEkfVLqgojX6FbAUwcDjqnzNWOU3H8bTer7Uym3W-eLz-y-e-56=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtVgSkutsYWTVB8JfwZWQumEWHj-kZEGodlny7LcltjMEcARMKs_yXiZD2mreNqL3YGUWD9FXNHd7T_srM3gaTnPj44iCg-dKL63PbB_1mVLED0BBFCQekB5xSWZQ8LoM6pFYl=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6bdNNWx9VXNoT-Okn44y-37EEXW90fbCK4NTlC_Vdvm-FSqIq8mI_CiDVelDr0f5qNWVm2hDvVdskzQcFP4upWY9brSvHNBCqjDt-0EW-ISRYVgefUF4W9bq-yYkAgbzFYrgY=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWm_0KRV7LBDcpY8pwHldj7nNHPut6LcX37fJe3Vj9IO-oRKoI1tRVWSsd3vATdE4Ko4M5elC7gmRvWm2F1HU8Uz0wNdbej7cnv6_xOvyOZK5AnfaFEz7TOnu__iZY1CbV5vlPLbjPspw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtJJMBV0kd12oJU6Dz8aOHOKqMxnenDgpZI-Gug0pmnoYmDDq19XLkXt6yaHK7c6AkhJwgCNr16dBJDwfdDGpahjPSLXpoAqx1tIlkwhuM1vw_KCof_YCWhcqjnPaz6r9C-vYyhg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQOmQlSQuvbAVKXqrXDw5WZuT7G-Z8flZhDnz5UwEzl0nJajdNwDC_m2bsxb0po7rMyjlwj0eb-QxrY_0NItxI9Wk_pnCoojt9h5t-N5hsTs5N4fVVZxO3tRag_vV-vV_fb0Wx=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtHN67diDbxW0l3a0cWjvBK6UnxOt38Q2u_GainCX6WVqE7Qb31-uADiWNJ1w8hAJfQk54WVnBsG0wBOj9Z3mGOdYfLripsscEDJPPNDuQnLUUO1fKd55n-z6DLWJuQ7NXRFo=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipO_sIArCb_mxOmmmZBppTWXCXzGjcpv7ZzOojm6=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipN1CgaqOIoe5L7Hclm9awRMN_ntJ2PVRaCCtPQY=w1920-h1080-k-no
